id,title,release_date,budget,revenue
86000,Always,2011-10-20,31000000.0,74100000.0
16808,Pokémon Ranger and the Temple of the Sea,2006-07-15,0.0,27638625.0
26676,Neon Maniacs,1986-11-14,1500000.0,0.0
284286,Learning to Drive,2014-08-21,0.0,3447633.0
256511,Cut!,2014-01-14,0.0,1228051.0
326215,Ooops! Noah is Gone...,2015-04-09,6000000.0,22783699.0
284303,Goodnight Mommy,2014-08-29,0.0,1178196.0
171688,Aftermath,2013-11-01,10500000.0,840809.0
318868,Out of Reach,2013-07-01,20000000.0,0.0
52044,Insane,2010-02-09,1000000.0,0.0
115451,Spirit Stalkers,2012-06-16,10000.0,0.0
283350,Before We Go,2014-09-11,0.0,37151.0
319067,Best of Enemies,2015-07-31,1000000.0,0.0
344147,Sharktopus vs. Whalewolf,2015-07-19,6000000.0,0.0
311615,Smosh: The Movie,2015-07-24,1000000.0,0.0
8460,The Skulls II,2002-04-09,3800000.0,0.0
33558,Dog Eat Dog,2009-01-23,0.0,184404.0
13336,Chrysalis,2007-06-25,12000000.0,0.0
304613,Charlie's Farm,2014-12-04,3000000.0,0.0
240341,Ghost in the Shell Arise - Border 3: Ghost Tears,2014-06-28,0.0,240470.0
279254,Ghost in the Shell Arise - Border 4: Ghost Stands Alone,2014-09-06,0.0,205108.0
53800,Sherlock Holmes,1922-03-07,90000000.0,524028679.0
269999,Fire!,1968-09-04,12000000.0,55260558.0
159039,Dr. Ketel,2011-09-17,26700.0,0.0
288788,But Always,2014-09-04,2000000.0,18016290.0
209049,Tiny Times,2013-06-27,0.0,79.0
211711,Tiny Times 2,2013-08-07,0.0,47.0
270842,Tiny Times 3,2014-07-17,0.0,82320000.0
272875,The Continent,2014-07-24,7300000.0,9166810.0
253344,Some Kind of Beautiful,2015-07-16,0.0,2400000.0
197276,The Ghost Army,2013-05-26,300.0,0.0
42395,Generation 1000 Euros,2009-04-24,0.0,1296000.0
43592,Teeth,2000-10-13,2000000.0,2340110.0
41610,Fracchia The Human Beast,1981-12-22,0.0,3779105.0
342896,I-Lived,2015-07-03,13000000.0,33750478.0
4255,The Party at Kitty and Stud's,1970-02-10,5000.0,0.0
37961,Kaiji: The Ultimate Gambler,2009-10-10,0.0,15.0
106417,Kaiji 2: The Ultimate Gambler,2011-11-05,0.0,15.0
352539,Brothers of War,2015-06-01,1700000.0,0.0
315846,Our Little Sister,2015-06-13,0.0,346485.0
283127,Yakuza Apocalypse,2015-05-21,0.0,12756.0
257211,The Intern,2015-09-24,35000000.0,194564672.0
169364,Swayamvaram,1972-11-23,39000.0,0.0
338676,Extinction,2015-08-07,0.0,1451864.0
27412,Hollywood Chainsaw Hookers,1988-03-01,23000.0,0.0
318033,Dreamcatcher,2015-03-27,68000000.0,81240206.0
47292,Pokémon: Giratina and the Sky Warrior,2008-07-19,0.0,47511422.0
277546,The Runner,2015-08-07,6000000.0,0.0
245963,Milk?,2014-09-01,1.0,1.0
250312,"Mary Is Happy, Mary Is Happy.",2013-09-01,170000.0,0.0
79000,Tales of the Night,2011-07-20,0.0,10975.0
296313,Men & Chicken,2015-02-05,0.0,4765472.0
300667,3 Generations,2016-02-11,10000000.0,443962.0
39229,Mobile Suit Gundam II: Soldiers of Sorrow,1981-07-11,0.0,8800000.0
39230,Mobile Suit Gundam III: Encounters in Space,1982-03-13,0.0,15000000.0
252520,Short Peace,2013-07-20,0.0,22862.0
60551,War Arrow,1954-01-01,8000000.0,49000000.0
85411,The Three Stooges,2000-04-24,30000000.0,54819301.0
815,Animal Farm,1999-10-03,23000000.0,0.0
26155,The Invisible Boy,1957-10-01,0.0,1500000.0
137984,The Collection,1976-01-01,0.0,6842058.0
106355,Captain America,1944-02-05,180000000.0,400056272.0
18688,Charro!,1969-03-13,0.0,5300000.0
76737,Princess Iron Fan,1941-01-01,2300.0,1200.0
133213,The Dinosaur and the Missing Link: A Prehistoric Tragedy,1915-01-01,5000.0,0.0
15531,Get Smart's Bruce and Lloyd Out of Control,2008-07-01,10000000.0,0.0
332270,Battle for Sevastopol,2015-04-02,5000000.0,0.0
128311,Under the Bed,2012-07-19,1000000.0,0.0
109797,Nancy Drew,2002-12-15,20000000.0,30715465.0
124471,Painted Skin: The Resurrection,2012-06-28,0.0,103131994.0
55149,84C MoPic,1989-03-22,500000.0,0.0
243233,West,2013-10-25,800000.0,0.0
257932,Dragon Nest: Warriors' Dawn,2014-05-20,40000000.0,0.0
192141,No Escape,2015-08-26,20000000.0,54418872.0
277216,Straight Outta Compton,2015-08-13,28000000.0,201634991.0
135858,Dungeons & Dragons: The Book of Vile Darkness,2012-08-08,12000000.0,0.0
310133,Cop Car,2015-08-07,800000.0,134552.0
49070,The Keeper: The Legend of Omar Khayyam,2005-06-10,0.0,225863.0
56821,Lassiter,1984-02-17,20000000.0,17500000.0
23427,29th and Gay,2005-01-01,25000.0,0.0
152042,Puella Magi Madoka Magica the Movie Part I: Beginnings,2012-10-05,0.0,5816330.0
251471,A LEGO Brickumentary,2015-07-31,650000.0,0.0
13430,Always - Sunset on Third Street,2005-11-11,0.0,33053559.0
241693,Beyond Beauty: Taiwan from Above,2013-11-01,3400000.0,0.0
295830,Attack on Titan,2015-08-12,0.0,30810658.0
30575,Sailor Moon S the Movie: Hearts in Ice,1994-10-02,0.0,9940717.0
37100,Sailor Moon R: The Movie,1993-12-05,0.0,12307555.0
308084,Tangerine,2015-07-10,100000.0,702354.0
284674,Air,2015-08-14,80000000.0,90100000.0
56672,The Legend of Secret Pass,2010-12-05,25400000.0,0.0
319337,13 Minutes,2015-04-09,0.0,147315.0
258284,Every Secret Thing,2014-04-20,0.0,103536.0
81229,Hacker,2002-01-01,2000000.0,11239.0
261036,Match,2014-04-18,0.0,37285.0
268917,The Past Is a Grotesque Animal,2014-06-15,100.0,0.0
60850,Fashion Victims,2007-08-08,0.0,1101480.0
68823,Come Play with Me,1968-01-01,125000.0,0.0
94052,Azazel,2002-03-10,50.0,0.0
53129,The Turkish Gambit,2005-02-22,4000000.0,18520000.0
61998,The PyraMMMid,2011-04-07,2200000.0,0.0
256836,Next Goal Wins,2014-04-25,14000000.0,18062279.0
351043,Amnesiac,2015-08-14,3000000.0,0.0
28482,Supersonic Man,1979-11-01,0.0,519204.0
84401,Sholem Aleichem: Laughing In The Darkness,2012-02-24,500000.0,845188.0
118553,Every Little Thing,1997-03-05,0.0,63448.0
353898,Manjhi The Mountain Man,2015-08-21,1230000.0,0.0
306543,Homies,2015-01-22,0.0,1810644.0
209764,The Terror Live,2013-07-31,0.0,35659824.0
42949,Arthur 3: The War of the Two Worlds,2010-08-22,70200000.0,33885979.0
2988,The Harrad Experiment,1973-05-11,400000.0,0.0
27328,The Last House on Dead End Street,1973-01-01,3000.0,0.0
142106,Petunia,2013-06-28,5.0,0.0
10492,Flashback,2000-04-06,0.0,26747.0
121550,Flashback,1969-10-01,0.0,26747.0
180114,Holy Matrimony,1943-08-24,0.0,616938.0
180152,Out on a Limb,1987-01-18,11000000.0,1700000.0
72639,The Marseille Contract,1974-09-04,2000000.0,0.0
43142,The Naked and the Dead,1958-08-06,3000000.0,0.0
315859,Muhammad: The Messenger of God,2015-02-09,50000000.0,0.0
59429,Paranormal Activity: Tokyo Night,2010-11-20,1350000.0,4160000.0
319373,Sweet Bean,2015-05-30,0.0,124518.0
295111,War,2014-09-21,25000000.0,40452643.0
260313,Flowers,2014-10-10,20000.0,0.0
58858,The Marquis,2011-03-09,0.0,7283223.0
32671,Hate Crime,2006-03-16,0.0,40758.0
265758,Thief,2006-03-27,5500000.0,11494812.0
204342,HK: Forbidden Super Hero,2013-04-13,0.0,779893.0
208242,Assassins Tale,2013-01-01,1500000.0,0.0
54040,Wanderlust,2006-07-12,35000000.0,24200000.0
291549,Assassination,2015-07-22,5000000.0,6075793.0
310135,Turbo Kid,2015-08-14,0.0,67132.0
22084,Dadnapped,2009-01-01,4500000.0,0.0
217414,¿Quién mató a Bambi?,2013-11-15,0.0,850259.0
106194,Bergman Island,2004-04-08,0.0,589895.0
86990,Let There Be Light,1946-12-16,3000000.0,7240000.0
330421,Papanasam,2015-07-03,0.0,14000000.0
62409,2033,2010-02-05,5000000.0,0.0
180900,Shield of Straw,2013-04-25,0.0,17876628.0
273153,Summertime,2015-08-19,1100000.0,2000000.0
277710,Anesthesia,2016-01-08,0.0,32163.0
353879,Phantom,2015-08-28,10000000.0,1197759.0
349048,Daughter of the Lake,2015-08-27,26000.0,0.0
180759,Nice Guy,2012-01-06,12700000.0,18800000.0
335874,Childless,2015-04-03,1000000.0,0.0
295401,Underdog,2014-09-26,25000000.0,65270477.0
57876,Area 51,2015-05-15,5000000.0,7556.0
263570,The Comedian,1957-02-14,15000000.0,0.0
241843,Cooties,2014-10-10,0.0,581011.0
324308,Steve Jobs: The Man in the Machine,2015-08-07,0.0,494506.0
33789,Wasting Away,2007-10-16,1000000.0,0.0
319910,Broken Horses,2015-03-15,15000000.0,0.0
241739,Hell and Mr Fudge,2012-07-07,800000.0,0.0
261817,Gabriel,2014-04-17,200000.0,1395610.0
49693,The Reader,1988-08-17,32000000.0,108902486.0
273261,Red Knot,2014-05-31,80.0,0.0
356216,The Rise of the Krays,2015-08-29,2500000.0,0.0
338928,He Named Me Malala,2015-09-12,0.0,2642899.0
280005,Blood Moon,2014-08-25,5000.0,0.0
150213,Pokémon the Movie: Kyurem vs. the Sword of Justice,2012-07-13,0.0,44057737.0
50087,Pokémon: Zoroark: Master of Illusions,2010-07-10,0.0,71143529.0
318279,Meru,2015-01-25,0.0,2334228.0
231392,Lost in the Stars,1974-04-08,9500000.0,334039200.0
41144,To Save A Life,2009-11-05,500000.0,3824868.0
303903,Pokémon the Movie: Diancie and the Cocoon of Destruction,2014-07-19,24720400.0,28595105.0
350499,Pokémon the Movie: Hoopa and the Clash of Ages,2015-07-18,150000000.0,21815482.0
295884,Saving Christmas,2014-11-14,500000.0,2800000.0
195768,City Under Siege,1974-10-23,17000000.0,13851432.0
85784,The Double,1971-01-01,17000000.0,4729855.0
2798,Oscar,1967-10-10,35000000.0,23562716.0
38060,The Lorax,1972-02-14,70000000.0,349305397.0
312827,The Nightmare,2015-06-05,0.0,28281.0
87300,Alice in Wonderland,1915-01-15,200000000.0,1025467110.0
248561,Krampus: The Christmas Devil,2013-08-17,7525000.0,0.0
296523,Man Down,2016-12-02,0.0,454516.0
65614,Dreaming of Space,2005-06-23,2000000.0,696681.0
258255,Mischief Night,2014-05-20,108000.0,57000.0
162383,The Bridge,1999-04-06,25000.0,179780.0
28640,Devil's Den,2006-10-22,1500000.0,0.0
74225,Killer Party,1986-05-09,0.0,681000.0
