id,title,release_date,budget,revenue
24751,The Conqueror,1956-03-28,300000.0,0.0
10781,The Texas Chainsaw Massacre: The Beginning,2006-10-06,16000000.0,50517763.0
28115,Dillinger,1945-03-02,1000000.0,2000000.0
1975,The Grudge 2,2006-10-13,20000000.0,39143839.0
39183,Once in a Lifetime: The Extraordinary Story of the New York Cosmos,2006-01-01,1000000.0,0.0
86,The Elementary Particles,2006-02-10,6000000.0,0.0
10070,Feast,2005-10-14,3200000.0,658573.0
13364,Deliver Us from Evil,2006-06-24,12000000.0,201275.0
43847,Marie Antoinette,1938-08-26,40000000.0,60917189.0
77198,Broadway Bill,1934-11-30,668900.0,1400000.0
1378,Shortbus,2006-05-20,2000000.0,5179037.0
3683,Flags of Our Fathers,2006-10-18,90000000.0,65900249.0
8194,A Guide To Recognizing Your Saints,2006-09-29,0.0,516139.0
6077,13 Tzameti,2005-09-01,0.0,767311.0
1123,Catch a Fire,2006-10-27,14000000.0,4291965.0
21173,Death of a President,2006-10-27,2000000.0,167000.0
43071,Corto Maltese in Siberia,2002-09-25,0.0,1254978.0
14620,The Butterfly Effect 2,2006-10-10,6000000.0,0.0
23030,Arabesque,1966-05-04,4800000.0,0.0
27295,Mom and Dad Save the World,1992-07-24,14000000.0,2000000.0
61650,A Foreign Affair,1948-08-20,1500000.0,0.0
29044,Street Fight,2005-01-01,60.0,0.0
21710,Fuck,2005-11-07,0.0,19791.0
36557,Casino Royale,2006-11-14,150000000.0,599045960.0
9836,Happy Feet,2006-11-16,100000000.0,384335608.0
9809,Let's Go to Prison,2006-11-17,4000000.0,4630045.0
2357,10 Items or Less,2006-09-11,400.0,580527.0
7873,Harsh Times,2005-09-11,2000000.0,5967038.0
14823,London to Brighton,2006-12-01,0.0,449681.0
27387,Gacy,2003-05-13,250000.0,0.0
8324,Fast Food Nation,2006-05-16,0.0,2209322.0
5698,The Great Train Robbery,1903-12-01,150.0,0.0
15152,"OSS 117: Cairo, Nest of Spies",2006-04-05,15200000.0,23055884.0
14457,Reeker,2005-03-13,0.0,2289000.0
