id,title,release_date,budget,revenue
18111,Bride of Re-Animator,1989-10-01,2000000.0,0.0
31361,Bustin' Loose,1981-05-22,11000000.0,31300000.0
11223,Coma,1978-01-06,4500000.0,0.0
16281,Creepshow,1982-11-12,8000000.0,21028755.0
13555,The Funhouse,1981-03-13,0.0,7886857.0
961,The General,1926-12-31,750000.0,1000000.0
64963,Rough Night in Jericho,1967-01-01,0.0,1750000.0
21610,Nighthawks,1981-03-17,5000000.0,19905359.0
11878,Yojimbo,1961-04-25,116.0,0.0
11510,Repossessed,1990-09-14,0.0,1382462.0
11234,The Omega Man,1971-08-01,0.0,8720000.0
62204,Quest for Fire,1981-12-15,12000000.0,55260558.0
14035,Meatballs,1979-06-28,1207520.0,0.0
40771,Meatballs Part II,1984-07-27,0.0,5410972.0
11498,Dead Again,1991-08-23,0.0,38016380.0
276635,Experience Preferred...But Not Essential,1982-12-22,0.0,822.0
19052,Light It Up,1999-11-04,13000000.0,5985690.0
21349,Anywhere But Here,1999-11-12,23000000.0,18653615.0
1832,Dogma,1999-11-12,10000000.0,30652890.0
18561,Oxygen,1999-11-12,0.0,3088.0
37426,The Ape,1940-09-30,160000000.0,397378150.0
11663,The Commitments,1991-08-14,12000000.0,14919570.0
13485,Holiday Inn,1942-08-04,0.0,3750000.0
9289,The Longest Day,1962-09-25,10000000.0,50100000.0
9264,Poison Ivy,1992-05-08,3000000.0,1829804.0
4203,Women on the Verge of a Nervous Breakdown,1988-03-14,700000.0,7179298.0
11379,The Adventures of Buckaroo Banzai Across the 8th Dimension,1984-08-15,17000000.0,6254148.0
29154,Stand and Deliver,1988-03-11,0.0,13994920.0
2039,Moonstruck,1987-12-18,15000000.0,80640528.0
77915,The Sandpiper,1965-06-23,0.0,6161000.0
11943,Jeremiah Johnson,1972-09-10,3100000.0,44700000.0
11481,Repulsion,1965-06-01,300000.0,3100000.0
2690,Irma la Douce,1963-06-04,5000000.0,25200000.0
20565,42 Up,1998-07-28,0.0,300880.0
9647,Scrooged,1988-11-22,32000000.0,60328000.0
11953,Kagemusha,1980-04-26,6000000.0,4000000.0
26371,Maurice,1987-09-18,2600000.0,2438304.0
596,The Grapes of Wrath,1940-03-15,750000.0,1591000.0
52470,My Man Godfrey,1957-10-11,575375.0,684200.0
11393,The Natural,1984-05-11,28000000.0,47951979.0
31121,Shampoo,1975-03-13,4000000.0,60000000.0
293,A River Runs Through It,1992-10-09,12000000.0,43440294.0
12235,Jagged Edge,1985-10-04,15000000.0,40500000.0
11005,Awakenings,1990-12-19,31000000.0,52096475.0
2924,Backdraft,1991-05-24,75000000.0,152368585.0
38557,The River,1984-12-01,18000000.0,11500000.0
13681,Places in the Heart,1984-09-11,9500000.0,34901614.0
34760,"'night, Mother",1986-09-12,0.0,442000.0
9946,End of Days,1999-11-24,100000000.0,211989043.0
31582,Flawless,1999-11-26,20000000.0,4488529.0
