date_id,full_date,year,quarter,month,month_name,day,week_of_year,day_of_week,day_name,is_weekend
19760409,1976-04-09,1976,2,4,April,9,15,6,Friday,true
19760411,1976-04-11,1976,2,4,April,11,15,1,Sunday,false
19760423,1976-04-23,1976,2,4,April,23,17,6,Friday,true
19760426,1976-04-26,1976,2,4,April,26,18,2,Monday,false
19760606,1976-06-06,1976,2,6,June,6,23,1,Sunday,false
19760617,1976-06-17,1976,2,6,June,17,25,5,Thursday,true
19760618,1976-06-18,1976,2,6,June,18,25,6,Friday,true
19760623,1976-06-23,1976,2,6,June,23,26,4,Wednesday,false
19760626,1976-06-26,1976,2,6,June,26,26,7,Saturday,true
19760630,1976-06-30,1976,2,6,June,30,27,4,Wednesday,false
19760701,1976-07-01,1976,3,7,July,1,27,5,Thursday,true
19760706,1976-07-06,1976,3,7,July,6,28,3,Tuesday,false
19760709,1976-07-09,1976,3,7,July,9,28,6,Friday,true
19760715,1976-07-15,1976,3,7,July,15,29,5,Thursday,true
19760801,1976-08-01,1976,3,8,August,1,31,1,Sunday,false
19760811,1976-08-11,1976,3,8,August,11,33,4,Wednesday,false
19760813,1976-08-13,1976,3,8,August,13,33,6,Friday,true
19760825,1976-08-25,1976,3,8,August,25,35,4,Wednesday,false
19760903,1976-09-03,1976,3,9,September,3,36,6,Friday,true
19760927,1976-09-27,1976,3,9,September,27,40,2,Monday,false
19761005,1976-10-05,1976,4,10,October,5,41,3,Tuesday,false
19761007,1976-10-07,1976,4,10,October,7,41,5,Thursday,true
19761015,1976-10-15,1976,4,10,October,15,42,6,Friday,true
19761024,1976-10-24,1976,4,10,October,24,43,1,Sunday,false
19761101,1976-11-01,1976,4,11,November,1,45,2,Monday,false
19761103,1976-11-03,1976,4,11,November,3,45,4,Wednesday,false
19761105,1976-11-05,1976,4,11,November,5,45,6,Friday,true
19761112,1976-11-12,1976,4,11,November,12,46,6,Friday,true
19761113,1976-11-13,1976,4,11,November,13,46,7,Saturday,true
19761114,1976-11-14,1976,4,11,November,14,46,1,Sunday,false
19761121,1976-11-21,1976,4,11,November,21,47,1,Sunday,false
19761125,1976-11-25,1976,4,11,November,25,48,5,Thursday,true
19761203,1976-12-03,1976,4,12,December,3,49,6,Friday,true
19761207,1976-12-07,1976,4,12,December,7,50,3,Tuesday,false
19761215,1976-12-15,1976,4,12,December,15,51,4,Wednesday,false
19761217,1976-12-17,1976,4,12,December,17,51,6,Friday,true
19761220,1976-12-20,1976,4,12,December,20,52,2,Monday,false
19761221,1976-12-21,1976,4,12,December,21,52,3,Tuesday,false
19761225,1976-12-25,1976,4,12,December,25,52,7,Saturday,true
19770101,1977-01-01,1977,1,1,January,1,53,7,Saturday,true
19770112,1977-01-12,1977,1,1,January,12,2,4,Wednesday,false
19770118,1977-01-18,1977,1,1,January,18,3,3,Tuesday,false
19770125,1977-01-25,1977,1,1,January,25,4,3,Tuesday,false
19770209,1977-02-09,1977,1,2,February,9,6,4,Wednesday,false
19770225,1977-02-25,1977,1,2,February,25,8,6,Friday,true
19770309,1977-03-09,1977,1,3,March,9,10,4,Wednesday,false
19770311,1977-03-11,1977,1,3,March,11,10,6,Friday,true
19770316,1977-03-16,1977,1,3,March,16,11,4,Wednesday,false
19770318,1977-03-18,1977,1,3,March,18,11,6,Friday,true
19770319,1977-03-19,1977,1,3,March,19,11,7,Saturday,true
19770401,1977-04-01,1977,2,4,April,1,13,6,Friday,true
19770415,1977-04-15,1977,2,4,April,15,15,6,Friday,true
19770418,1977-04-18,1977,2,4,April,18,16,2,Monday,false
19770516,1977-05-16,1977,2,5,May,16,20,2,Monday,false
19770524,1977-05-24,1977,2,5,May,24,21,3,Tuesday,false
19770525,1977-05-25,1977,2,5,May,25,21,4,Wednesday,false
19770614,1977-06-14,1977,2,6,June,14,24,3,Tuesday,false
19770615,1977-06-15,1977,2,6,June,15,24,4,Wednesday,false
19770616,1977-06-16,1977,2,6,June,16,24,5,Thursday,true
19770621,1977-06-21,1977,2,6,June,21,25,3,Tuesday,false
19770623,1977-06-23,1977,2,6,June,23,25,5,Thursday,true
19770630,1977-06-30,1977,2,6,June,30,26,5,Thursday,true
19770706,1977-07-06,1977,3,7,July,6,27,4,Wednesday,false
19770707,1977-07-07,1977,3,7,July,7,27,5,Thursday,true
19770713,1977-07-13,1977,3,7,July,13,28,4,Wednesday,false
19770714,1977-07-14,1977,3,7,July,14,28,5,Thursday,true
19770721,1977-07-21,1977,3,7,July,21,29,5,Thursday,true
19770809,1977-08-09,1977,3,8,August,9,32,3,Tuesday,false
19770811,1977-08-11,1977,3,8,August,11,32,5,Thursday,true
19770816,1977-08-16,1977,3,8,August,16,33,3,Tuesday,false
19770823,1977-08-23,1977,3,8,August,23,34,3,Tuesday,false
19770830,1977-08-30,1977,3,8,August,30,35,3,Tuesday,false
19770904,1977-09-04,1977,3,9,September,4,35,1,Sunday,false
19770929,1977-09-29,1977,3,9,September,29,39,5,Thursday,true
19771002,1977-10-02,1977,4,10,October,2,39,1,Sunday,false
19771007,1977-10-07,1977,4,10,October,7,40,6,Friday,true
19771014,1977-10-14,1977,4,10,October,14,41,6,Friday,true
19771019,1977-10-19,1977,4,10,October,19,42,4,Wednesday,false
19771028,1977-10-28,1977,4,10,October,28,43,6,Friday,true
19771102,1977-11-02,1977,4,11,November,2,44,4,Wednesday,false
19771114,1977-11-14,1977,4,11,November,14,46,2,Monday,false
19771116,1977-11-16,1977,4,11,November,16,46,4,Wednesday,false
19771127,1977-11-27,1977,4,11,November,27,47,1,Sunday,false
19771130,1977-11-30,1977,4,11,November,30,48,4,Wednesday,false
19771216,1977-12-16,1977,4,12,December,16,50,6,Friday,true
19771217,1977-12-17,1977,4,12,December,17,50,7,Saturday,true
19771221,1977-12-21,1977,4,12,December,21,51,4,Wednesday,false
19771225,1977-12-25,1977,4,12,December,25,51,1,Sunday,false
19780101,1978-01-01,1978,1,1,January,1,52,1,Sunday,false
19780106,1978-01-06,1978,1,1,January,6,1,6,Friday,true
19780111,1978-01-11,1978,1,1,January,11,2,4,Wednesday,false
19780201,1978-02-01,1978,1,2,February,1,5,4,Wednesday,false
19780202,1978-02-02,1978,1,2,February,2,5,5,Thursday,true
19780208,1978-02-08,1978,1,2,February,8,6,4,Wednesday,false
19780308,1978-03-08,1978,1,3,March,8,10,4,Wednesday,false
19780310,1978-03-10,1978,1,3,March,10,10,6,Friday,true
19780318,1978-03-18,1978,1,3,March,18,11,7,Saturday,true
19780322,1978-03-22,1978,1,3,March,22,12,4,Wednesday,false
19780409,1978-04-09,1978,2,4,April,9,14,1,Sunday,false
19780420,1978-04-20,1978,2,4,April,20,16,5,Thursday,true
19780428,1978-04-28,1978,2,4,April,28,17,6,Friday,true
19780510,1978-05-10,1978,2,5,May,10,19,4,Wednesday,false
19780518,1978-05-18,1978,2,5,May,18,20,5,Thursday,true
19780526,1978-05-26,1978,2,5,May,26,21,6,Friday,true
19780601,1978-06-01,1978,2,6,June,1,22,5,Thursday,true
19780602,1978-06-02,1978,2,6,June,2,22,6,Friday,true
19780608,1978-06-08,1978,2,6,June,8,23,5,Thursday,true
19780609,1978-06-09,1978,2,6,June,9,23,6,Friday,true
19780616,1978-06-16,1978,2,6,June,16,24,6,Friday,true
19780621,1978-06-21,1978,2,6,June,21,25,4,Wednesday,false
19780623,1978-06-23,1978,2,6,June,23,25,6,Friday,true
19780627,1978-06-27,1978,2,6,June,27,26,3,Tuesday,false
19780630,1978-06-30,1978,2,6,June,30,26,6,Friday,true
19780705,1978-07-05,1978,3,7,July,5,27,4,Wednesday,false
19780707,1978-07-07,1978,3,7,July,7,27,6,Friday,true
19780714,1978-07-14,1978,3,7,July,14,28,6,Friday,true
19780719,1978-07-19,1978,3,7,July,19,29,4,Wednesday,false
19780724,1978-07-24,1978,3,7,July,24,30,2,Monday,false
19780725,1978-07-25,1978,3,7,July,25,30,3,Tuesday,false
19780727,1978-07-27,1978,3,7,July,27,30,5,Thursday,true
19780728,1978-07-28,1978,3,7,July,28,30,6,Friday,true
19780802,1978-08-02,1978,3,8,August,2,31,4,Wednesday,false
19780803,1978-08-03,1978,3,8,August,3,31,5,Thursday,true
19780812,1978-08-12,1978,3,8,August,12,32,7,Saturday,true
19780901,1978-09-01,1978,3,9,September,1,35,6,Friday,true
19780912,1978-09-12,1978,3,9,September,12,37,3,Tuesday,false
19780913,1978-09-13,1978,3,9,September,13,37,4,Wednesday,false
19780921,1978-09-21,1978,3,9,September,21,38,5,Thursday,true
19780922,1978-09-22,1978,3,9,September,22,38,6,Friday,true
19781005,1978-10-05,1978,4,10,October,5,40,5,Thursday,true
19781014,1978-10-14,1978,4,10,October,14,41,7,Saturday,true
19781024,1978-10-24,1978,4,10,October,24,43,3,Tuesday,false
19781025,1978-10-25,1978,4,10,October,25,43,4,Wednesday,false
19781101,1978-11-01,1978,4,11,November,1,44,4,Wednesday,false
19781102,1978-11-02,1978,4,11,November,2,44,5,Thursday,true
19781114,1978-11-14,1978,4,11,November,14,46,3,Tuesday,false
19781115,1978-11-15,1978,4,11,November,15,46,4,Wednesday,false
19781208,1978-12-08,1978,4,12,December,8,49,6,Friday,true
19781213,1978-12-13,1978,4,12,December,13,50,4,Wednesday,false
19781215,1978-12-15,1978,4,12,December,15,50,6,Friday,true
19790124,1979-01-24,1979,1,1,January,24,4,4,Wednesday,false
19790125,1979-01-25,1979,1,1,January,25,4,5,Thursday,true
19790201,1979-02-01,1979,1,2,February,1,5,5,Thursday,true
19790208,1979-02-08,1979,1,2,February,8,6,5,Thursday,true
19790209,1979-02-09,1979,1,2,February,9,6,6,Friday,true
19790220,1979-02-20,1979,1,2,February,20,8,3,Tuesday,false
19790328,1979-03-28,1979,1,3,March,28,13,4,Wednesday,false
19790406,1979-04-06,1979,2,4,April,6,14,6,Friday,true
19790412,1979-04-12,1979,2,4,April,12,15,5,Thursday,true
19790426,1979-04-26,1979,2,4,April,26,17,5,Thursday,true
19790427,1979-04-27,1979,2,4,April,27,17,6,Friday,true
19790511,1979-05-11,1979,2,5,May,11,19,6,Friday,true
19790518,1979-05-18,1979,2,5,May,18,20,6,Friday,true
19790524,1979-05-24,1979,2,5,May,24,21,5,Thursday,true
19790525,1979-05-25,1979,2,5,May,25,21,6,Friday,true
19790531,1979-05-31,1979,2,5,May,31,22,5,Thursday,true
19790615,1979-06-15,1979,2,6,June,15,24,6,Friday,true
19790622,1979-06-22,1979,2,6,June,22,25,6,Friday,true
19790626,1979-06-26,1979,2,6,June,26,26,3,Tuesday,false
19790627,1979-06-27,1979,2,6,June,27,26,4,Wednesday,false
19790706,1979-07-06,1979,3,7,July,6,27,6,Friday,true
19790710,1979-07-10,1979,3,7,July,10,28,3,Tuesday,false
19790713,1979-07-13,1979,3,7,July,13,28,6,Friday,true
19790727,1979-07-27,1979,3,7,July,27,30,6,Friday,true
19790801,1979-08-01,1979,3,8,August,1,31,4,Wednesday,false
19790803,1979-08-03,1979,3,8,August,3,31,6,Friday,true
19790810,1979-08-10,1979,3,8,August,10,32,6,Friday,true
19790815,1979-08-15,1979,3,8,August,15,33,4,Wednesday,false
19790817,1979-08-17,1979,3,8,August,17,33,6,Friday,true
19790824,1979-08-24,1979,3,8,August,24,34,6,Friday,true
19790825,1979-08-25,1979,3,8,August,25,34,7,Saturday,true
19790831,1979-08-31,1979,3,8,August,31,35,6,Friday,true
19790912,1979-09-12,1979,3,9,September,12,37,4,Wednesday,false
19791001,1979-10-01,1979,4,10,October,1,40,2,Monday,false
19791004,1979-10-04,1979,4,10,October,4,40,5,Thursday,true
19791005,1979-10-05,1979,4,10,October,5,40,6,Friday,true
19791006,1979-10-06,1979,4,10,October,6,40,7,Saturday,true
19791017,1979-10-17,1979,4,10,October,17,42,4,Wednesday,false
19791102,1979-11-02,1979,4,11,November,2,44,6,Friday,true
19791107,1979-11-07,1979,4,11,November,7,45,4,Wednesday,false
19791116,1979-11-16,1979,4,11,November,16,46,6,Friday,true
19791122,1979-11-22,1979,4,11,November,22,47,5,Thursday,true
19791201,1979-12-01,1979,4,12,December,1,48,7,Saturday,true
19791206,1979-12-06,1979,4,12,December,6,49,5,Thursday,true
19791213,1979-12-13,1979,4,12,December,13,50,5,Thursday,true
19791214,1979-12-14,1979,4,12,December,14,50,6,Friday,true
19791218,1979-12-18,1979,4,12,December,18,51,3,Tuesday,false
19791221,1979-12-21,1979,4,12,December,21,51,6,Friday,true
19791231,1979-12-31,1979,4,12,December,31,1,2,Monday,false
19800101,1980-01-01,1980,1,1,January,1,1,3,Tuesday,false
19800118,1980-01-18,1980,1,1,January,18,3,6,Friday,true
19800131,1980-01-31,1980,1,1,January,31,5,5,Thursday,true
19800207,1980-02-07,1980,1,2,February,7,6,5,Thursday,true
19800208,1980-02-08,1980,1,2,February,8,6,6,Friday,true
19800209,1980-02-09,1980,1,2,February,9,6,7,Saturday,true
19800211,1980-02-11,1980,1,2,February,11,7,2,Monday,false
19800214,1980-02-14,1980,1,2,February,14,7,5,Thursday,true
19800229,1980-02-29,1980,1,2,February,29,9,6,Friday,true
19800307,1980-03-07,1980,1,3,March,7,10,6,Friday,true
19800312,1980-03-12,1980,1,3,March,12,11,4,Wednesday,false
19800314,1980-03-14,1980,1,3,March,14,11,6,Friday,true
19800321,1980-03-21,1980,1,3,March,21,12,6,Friday,true
19800327,1980-03-27,1980,1,3,March,27,13,5,Thursday,true
19800328,1980-03-28,1980,1,3,March,28,13,6,Friday,true
19800417,1980-04-17,1980,2,4,April,17,16,5,Thursday,true
19800501,1980-05-01,1980,2,5,May,1,18,5,Thursday,true
19800509,1980-05-09,1980,2,5,May,9,19,6,Friday,true
19800512,1980-05-12,1980,2,5,May,12,20,2,Monday,false
19800517,1980-05-17,1980,2,5,May,17,20,7,Saturday,true
19800522,1980-05-22,1980,2,5,May,22,21,5,Thursday,true
19800523,1980-05-23,1980,2,5,May,23,21,6,Friday,true
19800530,1980-05-30,1980,2,5,May,30,22,6,Friday,true
19800606,1980-06-06,1980,2,6,June,6,23,6,Friday,true
19800613,1980-06-13,1980,2,6,June,13,24,6,Friday,true
19800617,1980-06-17,1980,2,6,June,17,25,3,Tuesday,false
19800620,1980-06-20,1980,2,6,June,20,25,6,Friday,true
19800624,1980-06-24,1980,2,6,June,24,26,3,Tuesday,false
19800625,1980-06-25,1980,2,6,June,25,26,4,Wednesday,false
19800701,1980-07-01,1980,3,7,July,1,27,3,Tuesday,false
19800702,1980-07-02,1980,3,7,July,2,27,4,Wednesday,false
19800705,1980-07-05,1980,3,7,July,5,27,7,Saturday,true
19800711,1980-07-11,1980,3,7,July,11,28,6,Friday,true
19800718,1980-07-18,1980,3,7,July,18,29,6,Friday,true
19800725,1980-07-25,1980,3,7,July,25,30,6,Friday,true
19800731,1980-07-31,1980,3,7,July,31,31,5,Thursday,true
19800801,1980-08-01,1980,3,8,August,1,31,6,Friday,true
19800802,1980-08-02,1980,3,8,August,2,31,7,Saturday,true
19800808,1980-08-08,1980,3,8,August,8,32,6,Friday,true
19800811,1980-08-11,1980,3,8,August,11,33,2,Monday,false
19800814,1980-08-14,1980,3,8,August,14,33,5,Thursday,true
19800815,1980-08-15,1980,3,8,August,15,33,6,Friday,true
19800822,1980-08-22,1980,3,8,August,22,34,6,Friday,true
19800827,1980-08-27,1980,3,8,August,27,35,4,Wednesday,false
19800901,1980-09-01,1980,3,9,September,1,36,2,Monday,false
19800902,1980-09-02,1980,3,9,September,2,36,3,Tuesday,false
19800905,1980-09-05,1980,3,9,September,5,36,6,Friday,true
19800910,1980-09-10,1980,3,9,September,10,37,4,Wednesday,false
19800911,1980-09-11,1980,3,9,September,11,37,5,Thursday,true
19800917,1980-09-17,1980,3,9,September,17,38,4,Wednesday,false
19800918,1980-09-18,1980,3,9,September,18,38,5,Thursday,true
19800919,1980-09-19,1980,3,9,September,19,38,6,Friday,true
19800923,1980-09-23,1980,3,9,September,23,39,3,Tuesday,false
19800926,1980-09-26,1980,3,9,September,26,39,6,Friday,true
19801002,1980-10-02,1980,4,10,October,2,40,5,Thursday,true
19801003,1980-10-03,1980,4,10,October,3,40,6,Friday,true
19801027,1980-10-27,1980,4,10,October,27,44,2,Monday,false
19801107,1980-11-07,1980,4,11,November,7,45,6,Friday,true
19801114,1980-11-14,1980,4,11,November,14,46,6,Friday,true
19801119,1980-11-19,1980,4,11,November,19,47,4,Wednesday,false
19801121,1980-11-21,1980,4,11,November,21,47,6,Friday,true
19801204,1980-12-04,1980,4,12,December,4,49,5,Thursday,true
19801210,1980-12-10,1980,4,12,December,10,50,4,Wednesday,false
19801212,1980-12-12,1980,4,12,December,12,50,6,Friday,true
19801217,1980-12-17,1980,4,12,December,17,51,4,Wednesday,false
19801219,1980-12-19,1980,4,12,December,19,51,6,Friday,true
19801225,1980-12-25,1980,4,12,December,25,52,5,Thursday,true
19810101,1981-01-01,1981,1,1,January,1,1,5,Thursday,true
19810109,1981-01-09,1981,1,1,January,9,2,6,Friday,true
19810114,1981-01-14,1981,1,1,January,14,3,4,Wednesday,false
19810123,1981-01-23,1981,1,1,January,23,4,6,Friday,true
19810130,1981-01-30,1981,1,1,January,30,5,6,Friday,true
19810205,1981-02-05,1981,1,2,February,5,6,5,Thursday,true
19810211,1981-02-11,1981,1,2,February,11,7,4,Wednesday,false
19810213,1981-02-13,1981,1,2,February,13,7,6,Friday,true
19810301,1981-03-01,1981,1,3,March,1,9,1,Sunday,false
19810304,1981-03-04,1981,1,3,March,4,10,4,Wednesday,false
19810305,1981-03-05,1981,1,3,March,5,10,5,Thursday,true
19810306,1981-03-06,1981,1,3,March,6,10,6,Friday,true
19810313,1981-03-13,1981,1,3,March,13,11,6,Friday,true
19810315,1981-03-15,1981,1,3,March,15,11,1,Sunday,false
19810327,1981-03-27,1981,1,3,March,27,13,6,Friday,true
19810410,1981-04-10,1981,2,4,April,10,15,6,Friday,true
19810422,1981-04-22,1981,2,4,April,22,17,4,Wednesday,false
19810424,1981-04-24,1981,2,4,April,24,17,6,Friday,true
19810501,1981-05-01,1981,2,5,May,1,18,6,Friday,true
19810508,1981-05-08,1981,2,5,May,8,19,6,Friday,true
19810515,1981-05-15,1981,2,5,May,15,20,6,Friday,true
19810522,1981-05-22,1981,2,5,May,22,21,6,Friday,true
19810527,1981-05-27,1981,2,5,May,27,22,4,Wednesday,false
19810529,1981-05-29,1981,2,5,May,29,22,6,Friday,true
19810612,1981-06-12,1981,2,6,June,12,24,6,Friday,true
19810617,1981-06-17,1981,2,6,June,17,25,4,Wednesday,false
19810619,1981-06-19,1981,2,6,June,19,25,6,Friday,true
19810623,1981-06-23,1981,2,6,June,23,26,3,Tuesday,false
19810625,1981-06-25,1981,2,6,June,25,26,5,Thursday,true
19810626,1981-06-26,1981,2,6,June,26,26,6,Friday,true
19810701,1981-07-01,1981,3,7,July,1,27,4,Wednesday,false
19810710,1981-07-10,1981,3,7,July,10,28,6,Friday,true
19810713,1981-07-13,1981,3,7,July,13,29,2,Monday,false
19810717,1981-07-17,1981,3,7,July,17,29,6,Friday,true
19810724,1981-07-24,1981,3,7,July,24,30,6,Friday,true
19810727,1981-07-27,1981,3,7,July,27,31,2,Monday,false
19810731,1981-07-31,1981,3,7,July,31,31,6,Friday,true
19810807,1981-08-07,1981,3,8,August,7,32,6,Friday,true
19810813,1981-08-13,1981,3,8,August,13,33,5,Thursday,true
19810814,1981-08-14,1981,3,8,August,14,33,6,Friday,true
19810819,1981-08-19,1981,3,8,August,19,34,4,Wednesday,false
19810820,1981-08-20,1981,3,8,August,20,34,5,Thursday,true
19810821,1981-08-21,1981,3,8,August,21,34,6,Friday,true
19810822,1981-08-22,1981,3,8,August,22,34,7,Saturday,true
19810828,1981-08-28,1981,3,8,August,28,35,6,Friday,true
19810902,1981-09-02,1981,3,9,September,2,36,4,Wednesday,false
19810916,1981-09-16,1981,3,9,September,16,38,4,Wednesday,false
19810918,1981-09-18,1981,3,9,September,18,38,6,Friday,true
19810923,1981-09-23,1981,3,9,September,23,39,4,Wednesday,false
19810925,1981-09-25,1981,3,9,September,25,39,6,Friday,true
19810930,1981-09-30,1981,3,9,September,30,40,4,Wednesday,false
19811009,1981-10-09,1981,4,10,October,9,41,6,Friday,true
19811011,1981-10-11,1981,4,10,October,11,41,1,Sunday,false
19811015,1981-10-15,1981,4,10,October,15,42,5,Thursday,true
19811021,1981-10-21,1981,4,10,October,21,43,4,Wednesday,false
19811030,1981-10-30,1981,4,10,October,30,44,6,Friday,true
19811113,1981-11-13,1981,4,11,November,13,46,6,Friday,true
19811117,1981-11-17,1981,4,11,November,17,47,3,Tuesday,false
19811128,1981-11-28,1981,4,11,November,28,48,7,Saturday,true
19811202,1981-12-02,1981,4,12,December,2,49,4,Wednesday,false
19811204,1981-12-04,1981,4,12,December,4,49,6,Friday,true
19811209,1981-12-09,1981,4,12,December,9,50,4,Wednesday,false
19811211,1981-12-11,1981,4,12,December,11,50,6,Friday,true
19811215,1981-12-15,1981,4,12,December,15,51,3,Tuesday,false
19811218,1981-12-18,1981,4,12,December,18,51,6,Friday,true
19811220,1981-12-20,1981,4,12,December,20,51,1,Sunday,false
19811224,1981-12-24,1981,4,12,December,24,52,5,Thursday,true
19811225,1981-12-25,1981,4,12,December,25,52,6,Friday,true
19820101,1982-01-01,1982,1,1,January,1,53,6,Friday,true
19820208,1982-02-08,1982,1,2,February,8,6,2,Monday,false
19820212,1982-02-12,1982,1,2,February,12,6,6,Friday,true
19820220,1982-02-20,1982,1,2,February,20,7,7,Saturday,true
19820301,1982-03-01,1982,1,3,March,1,9,2,Monday,false
19820302,1982-03-02,1982,1,3,March,2,9,3,Tuesday,false
19820304,1982-03-04,1982,1,3,March,4,9,5,Thursday,true
19820305,1982-03-05,1982,1,3,March,5,9,6,Friday,true
19820312,1982-03-12,1982,1,3,March,12,10,6,Friday,true
19820319,1982-03-19,1982,1,3,March,19,11,6,Friday,true
19820324,1982-03-24,1982,1,3,March,24,12,4,Wednesday,false
19820325,1982-03-25,1982,1,3,March,25,12,5,Thursday,true
19820401,1982-04-01,1982,2,4,April,1,13,5,Thursday,true
19820402,1982-04-02,1982,2,4,April,2,13,6,Friday,true
19820403,1982-04-03,1982,2,4,April,3,13,7,Saturday,true
19820408,1982-04-08,1982,2,4,April,8,14,5,Thursday,true
19820425,1982-04-25,1982,2,4,April,25,16,1,Sunday,false
19820512,1982-05-12,1982,2,5,May,12,19,4,Wednesday,false
19820521,1982-05-21,1982,2,5,May,21,20,6,Friday,true
19820528,1982-05-28,1982,2,5,May,28,21,6,Friday,true
19820603,1982-06-03,1982,2,6,June,3,22,5,Thursday,true
19820604,1982-06-04,1982,2,6,June,4,22,6,Friday,true
19820606,1982-06-06,1982,2,6,June,6,22,1,Sunday,false
19820611,1982-06-11,1982,2,6,June,11,23,6,Friday,true
19820613,1982-06-13,1982,2,6,June,13,23,1,Sunday,false
19820617,1982-06-17,1982,2,6,June,17,24,5,Thursday,true
19820618,1982-06-18,1982,2,6,June,18,24,6,Friday,true
19820625,1982-06-25,1982,2,6,June,25,25,6,Friday,true
19820707,1982-07-07,1982,3,7,July,7,27,4,Wednesday,false
19820714,1982-07-14,1982,3,7,July,14,28,4,Wednesday,false
19820723,1982-07-23,1982,3,7,July,23,29,6,Friday,true
19820728,1982-07-28,1982,3,7,July,28,30,4,Wednesday,false
19820730,1982-07-30,1982,3,7,July,30,30,6,Friday,true
19820806,1982-08-06,1982,3,8,August,6,31,6,Friday,true
19820813,1982-08-13,1982,3,8,August,13,32,6,Friday,true
19820820,1982-08-20,1982,3,8,August,20,33,6,Friday,true
19820823,1982-08-23,1982,3,8,August,23,34,2,Monday,false
19820825,1982-08-25,1982,3,8,August,25,34,4,Wednesday,false
19820901,1982-09-01,1982,3,9,September,1,35,4,Wednesday,false
19820924,1982-09-24,1982,3,9,September,24,38,6,Friday,true
19821002,1982-10-02,1982,4,10,October,2,39,7,Saturday,true
19821007,1982-10-07,1982,4,10,October,7,40,5,Thursday,true
19821008,1982-10-08,1982,4,10,October,8,40,6,Friday,true
19821021,1982-10-21,1982,4,10,October,21,42,5,Thursday,true
19821022,1982-10-22,1982,4,10,October,22,42,6,Friday,true
19821023,1982-10-23,1982,4,10,October,23,42,7,Saturday,true
19821028,1982-10-28,1982,4,10,October,28,43,5,Thursday,true
19821102,1982-11-02,1982,4,11,November,2,44,3,Tuesday,false
19821110,1982-11-10,1982,4,11,November,10,45,4,Wednesday,false
19821112,1982-11-12,1982,4,11,November,12,45,6,Friday,true
19821119,1982-11-19,1982,4,11,November,19,46,6,Friday,true
19821130,1982-11-30,1982,4,11,November,30,48,3,Tuesday,false
19821203,1982-12-03,1982,4,12,December,3,48,6,Friday,true
19821207,1982-12-07,1982,4,12,December,7,49,3,Tuesday,false
19821208,1982-12-08,1982,4,12,December,8,49,4,Wednesday,false
19821210,1982-12-10,1982,4,12,December,10,49,6,Friday,true
19821211,1982-12-11,1982,4,12,December,11,49,7,Saturday,true
19821216,1982-12-16,1982,4,12,December,16,50,5,Thursday,true
19821217,1982-12-17,1982,4,12,December,17,50,6,Friday,true
19821224,1982-12-24,1982,4,12,December,24,51,6,Friday,true
19830101,1983-01-01,1983,1,1,January,1,52,7,Saturday,true
19830121,1983-01-21,1983,1,1,January,21,3,6,Friday,true
19830202,1983-02-02,1983,1,2,February,2,5,4,Wednesday,false
19830203,1983-02-03,1983,1,2,February,3,5,5,Thursday,true
19830204,1983-02-04,1983,1,2,February,4,5,6,Friday,true
19830205,1983-02-05,1983,1,2,February,5,5,7,Saturday,true
19830218,1983-02-18,1983,1,2,February,18,7,6,Friday,true
19830310,1983-03-10,1983,1,3,March,10,10,5,Thursday,true
19830311,1983-03-11,1983,1,3,March,11,10,6,Friday,true
19830316,1983-03-16,1983,1,3,March,16,11,4,Wednesday,false
19830318,1983-03-18,1983,1,3,March,18,11,6,Friday,true
19830325,1983-03-25,1983,1,3,March,25,12,6,Friday,true
19830331,1983-03-31,1983,1,3,March,31,13,5,Thursday,true
19830408,1983-04-08,1983,2,4,April,8,14,6,Friday,true
19830414,1983-04-14,1983,2,4,April,14,15,5,Thursday,true
19830415,1983-04-15,1983,2,4,April,15,15,6,Friday,true
19830429,1983-04-29,1983,2,4,April,29,17,6,Friday,true
19830501,1983-05-01,1983,2,5,May,1,17,1,Sunday,false
19830506,1983-05-06,1983,2,5,May,6,18,6,Friday,true
19830511,1983-05-11,1983,2,5,May,11,19,4,Wednesday,false
19830518,1983-05-18,1983,2,5,May,18,20,4,Wednesday,false
19830520,1983-05-20,1983,2,5,May,20,20,6,Friday,true
19830523,1983-05-23,1983,2,5,May,23,21,2,Monday,false
19830603,1983-06-03,1983,2,6,June,3,22,6,Friday,true
19830605,1983-06-05,1983,2,6,June,5,22,1,Sunday,false
19830607,1983-06-07,1983,2,6,June,7,23,3,Tuesday,false
19830610,1983-06-10,1983,2,6,June,10,23,6,Friday,true
19830617,1983-06-17,1983,2,6,June,17,24,6,Friday,true
19830624,1983-06-24,1983,2,6,June,24,25,6,Friday,true
19830711,1983-07-11,1983,3,7,July,11,28,2,Monday,false
19830715,1983-07-15,1983,3,7,July,15,28,6,Friday,true
19830722,1983-07-22,1983,3,7,July,22,29,6,Friday,true
19830728,1983-07-28,1983,3,7,July,28,30,5,Thursday,true
19830729,1983-07-29,1983,3,7,July,29,30,6,Friday,true
19830805,1983-08-05,1983,3,8,August,5,31,6,Friday,true
19830810,1983-08-10,1983,3,8,August,10,32,4,Wednesday,false
19830812,1983-08-12,1983,3,8,August,12,32,6,Friday,true
19830909,1983-09-09,1983,3,9,September,9,36,6,Friday,true
19830921,1983-09-21,1983,3,9,September,21,38,4,Wednesday,false
19830930,1983-09-30,1983,3,9,September,30,39,6,Friday,true
19831007,1983-10-07,1983,4,10,October,7,40,6,Friday,true
