id,title,release_date,budget,revenue
19087,LadyBugs,1992-03-27,20000000.0,14796494.0
40082,The Mambo Kings,1992-02-28,0.0,6742168.0
38143,The Story of Qiu Ju,1992-10-02,0.0,1890247.0
31962,Shining Through,1992-01-31,35000000.0,21621000.0
22590,Sidekicks,1992-12-17,7500000.0,17200000.0
48150,A Heart in Winter,1992-09-02,0.0,1666511.0
14135,Bad Boy Bubby,1993-09-01,750000.0,0.0
16437,Cyborg 2,1993-11-24,5000000.0,0.0
17811,The Legend II,1993-07-30,0.0,2967668.0
19371,Mr. Nanny,1993-10-08,10000000.0,4348572.0
41661,The Night We Never Met,1993-04-30,0.0,1884814.0
20339,Splitting Heirs,1993-04-02,0.0,3200000.0
11143,Tai-Chi Master,1993-11-18,0.0,652527.0
5187,Three of Hearts,1993-04-30,0.0,5495507.0
59051,Dark Angel: The Ascent,1994-08-31,350000.0,0.0
18392,Embrace of the Vampire,1995-05-30,500000.0,0.0
17796,Freaked,1993-09-11,13000000.0,29296.0
17809,Fist of Legend,1994-12-22,0.0,1907743.0
11067,Major League II,1994-03-30,25000000.0,30626182.0
18674,The Defender,1994-07-28,6000000.0,0.0
16233,Tromeo & Juliet,1996-05-13,350000.0,0.0
13063,Cannibal! The Musical,1993-10-01,125000.0,0.0
30330,The Late Shift,1996-02-24,6000000.0,0.0
100167,No Way Home,1996-09-01,200000000.0,1921847111.0
2061,Pusher,1996-08-30,965000.0,0.0
2460,Earth,1996-05-20,15000000.0,109000000.0
16992,The Boxer,1997-12-31,0.0,16534578.0
9092,Snow White: A Tale of Terror,1997-07-18,26000000.0,0.0
18415,Gummo,1997-10-17,1300000.0,116799.0
116008,Chicago Cab,1997-01-01,10000000.0,0.0
9845,Dance with the Devil,1997-10-31,7552917.0,2957970.0
26644,Photographing Fairies,1997-09-19,1.0,4.0
26215,Quicksilver Highway,1997-05-13,4000000.0,0.0
28123,Safe House,1998-07-01,85000000.0,208076205.0
35638,"Sick: The Life and Death of Bob Flanagan, Supermasochist",1997-01-01,0.0,116806.0
10213,From Dusk Till Dawn 3: The Hangman's Daughter,1999-10-30,5000000.0,9617.0
19846,The Interview,1998-03-03,44000000.0,12342632.0
12095,From Dusk Till Dawn 2: Texas Blood Money,1999-03-16,5000000.0,6374.0
1283,"Torrente, the Dumb Arm of the Law",1998-03-13,1500000.0,0.0
44625,Dead Man's Curve,1998-01-24,1000000.0,0.0
9812,Thursday,1998-09-25,0.0,3121.0
8697,Who Am I?,1998-01-17,0.0,7700259.0
21039,Rogue Trader,1999-01-01,12800000.0,0.0
344,"Bang, Boom, Bang",1999-08-26,2888030.0,0.0
27260,Brave New World,1998-04-19,180000000.0,400056272.0
67899,Thick as Thieves,1999-04-09,25000000.0,0.0
55257,Juha,1999-02-25,1000000.0,0.0
38821,The Tough Ones,1999-01-14,1143000.0,0.0
54860,The Bodyguard,1973-06-30,25000000.0,411006740.0
9597,Vidocq,2001-09-12,0.0,13240767.0
18491,The End of Evangelion,1997-07-19,0.0,20000000.0
87489,Document of the Dead,1985-06-21,33000.0,0.0
39927,Freeway II: Confessions of a Trickbaby,1999-09-10,2000000.0,0.0
3716,In July,2000-08-23,0.0,427418.0
11944,Joan of Arc,1999-05-16,20000000.0,66976317.0
21348,Kirikou and the Sorceress,1998-12-09,4495000.0,0.0
2332,Taxi 2,2000-03-24,10500000.0,60726164.0
66668,The Shrink Is In,2001-08-01,6000000.0,0.0
54491,The Trumpet Of The Swan,2001-05-11,0.0,100202.0
43423,The Wind Will Carry Us,1999-09-06,0.0,259510.0
12480,Water Drops on Burning Rocks,2000-03-15,0.0,87313.0
23985,Cremaster 2,1999-01-01,1700000.0,7982.0
2463,Running Out of Time,1999-09-23,225000.0,1866462.0
9439,The Nameless,1999-10-08,0.0,1069154.0
52666,The Debt,1999-11-19,20000000.0,45636368.0
20160,Restless,2000-01-28,8000000.0,2500000.0
10706,Mimic 2,2001-07-17,10000000.0,0.0
73952,When Strangers Appear,2001-02-01,2000000.0,0.0
19738,Revolutionary Girl Utena: The Movie,1999-08-14,998000.0,0.0
89823,The Big Animal,2000-08-25,0.0,3757.0
10751,Old Men in New Cars: In China They Eat Dogs II,2002-07-12,0.0,144192.0
18836,The Quickie,2001-06-04,3000000.0,0.0
55256,The River,2001-09-14,18000000.0,11500000.0
23160,Werckmeister Harmonies,2000-07-12,0.0,25461.0
2899,Asterix & Obelix: Mission Cleopatra,2002-01-29,58500000.0,111127553.0
31010,Uprising,2001-01-01,0.0,9266.0
27259,Long Time Dead,2002-01-18,0.0,13102295.0
2440,Joint Security Area,2000-09-09,12500000.0,0.0
10836,Dagon,2001-10-12,4800000.0,0.0
10955,Ripley's Game,2002-09-02,30000000.0,6200000.0
12900,Conspiracy,2001-05-19,8000000.0,0.0
10978,The Best Man's Wedding,2000-12-22,0.0,871351.0
81540,Teknolust,2002-01-01,0.0,28554.0
40096,A Dog's Will,2000-09-10,0.0,4903192.0
41714,The Beautiful Country,2004-03-13,6000000.0,0.0
11056,Darkness,2002-10-02,10600000.0,33988736.0
919,Blood: The Last Vampire,2000-11-18,30000000.0,5874530.0
10046,Blueberry,2004-02-09,53000000.0,0.0
6382,The Nugget,2002-10-17,200000.0,0.0
36243,"Godzilla, Mothra and King Ghidorah: Giant Monsters All-Out Attack",2001-12-15,9400000.0,20000000.0
16077,My Little Eye,2002-10-04,3000000.0,0.0
10726,American Psycho 2: All American Girl,2002-04-22,10000000.0,0.0
9298,Ali G Indahouse,2002-03-21,7000000.0,23280529.0
437,Cube²: Hypercube,2002-04-15,0.0,3563603.0
38901,"Milwaukee, Minnesota",2003-01-21,0.0,17350.0
37266,Secret Passage,2004-01-01,16000000.0,0.0
14809,Stark Raving Mad,2002-05-23,5000000.0,0.0
27324,Pulse,2001-02-10,38000000.0,29907685.0
4592,Carolina,2003-07-04,15000000.0,308641.0
9025,Dog Days,2001-09-03,10000000.0,6842356.0
11178,My Sassy Girl,2001-07-27,0.0,32000000.0
10918,Undertaking Betty,2002-10-04,8000000.0,1868949.0
30839,Waterboys,2001-09-15,450000.0,0.0
4612,Absolon,2003-01-01,8000000.0,7016.0
13984,Fubar,2002-05-24,350000.0,0.0
16184,The Happiness of the Katakuris,2001-10-31,1500000.0,0.0
97754,My Mother Likes Women,2002-01-11,0.0,1934806.0
11427,Dead End,2003-01-30,900000.0,898994.0
16209,Jesus Christ Vampire Hunter,2001-06-10,100000.0,0.0
