id,title,release_date,budget,revenue
199373,The Frozen Ground,2013-07-18,27220000.0,5496951.0
83899,You're Next,2011-09-10,0.0,14347000.0
51166,La Parisienne,1957-12-16,450000.0,8000000.0
46891,Find Love,2006-01-01,500000.0,0.0
242920,The Glass House,1972-02-04,30000000.0,23619609.0
136466,Sparrows Dance,2013-08-23,175000.0,0.0
25756,Clownhouse,1989-01-15,200000.0,0.0
140708,So It Goes,2012-03-09,18000000.0,25312387.0
29231,The Immortals,1995-10-05,50.0,83.0
33028,Too Hot to Handle,1938-09-16,1564000.0,0.0
43740,The Little Traitor,2009-01-01,1700000.0,450000.0
169758,The Stranger Within,2013-05-01,800000.0,0.0
16921,Autopsy,2008-08-24,15000000.0,0.0
25172,Komodo,1999-01-01,10340000.0,207496.0
90785,Back in Business,1997-05-29,200000.0,0.0
42244,The First Nudie Musical,1976-01-01,200000.0,0.0
211729,Freeway,1988-09-02,3000000.0,0.0
84338,Simon Killer,2012-04-12,0.0,27740.0
135812,Dracula 3D,2012-11-09,7700000.0,0.0
40833,King Cobra,1999-08-10,0.0,81757.0
118293,The Suicide Shop,2012-09-26,0.0,2514478.0
164558,One Direction: This Is Us,2013-08-28,10000000.0,68500000.0
146223,Closed Circuit,2013-08-28,0.0,5750401.0
27712,Killjoy 2: Deliverance from Evil,2002-01-08,30000.0,0.0
185444,Evocateur: The Morton Downey Jr. Movie,2013-06-07,300000.0,0.0
158884,A Teacher,2013-09-06,100000.0,8348.0
89623,"Leafie, a Hen Into the Wild",2011-07-28,0.0,13131714.0
62648,Backlash,1956-04-11,1025000.0,0.0
82932,I Am,2011-02-11,0.0,7700259.0
40231,The Incredible Melting Man,1977-11-10,250000.0,0.0
49047,Gravity,2013-09-27,105000000.0,716392705.0
95730,Lisa,1989-08-26,0.0,4347554.0
207768,I Spit on Your Grave 2,2013-08-25,0.0,809.0
104634,Angels of Sex,2012-05-04,500.0,0.0
133369,The Conspiracy,2012-08-23,1500000.0,0.0
