id,title,release_date,budget,revenue
120850,Line of Sight,2012-07-01,100000.0,0.0
144331,Dream Team 1935,2012-11-16,2620000.0,0.0
195834,Defenders of Riga,2007-01-01,3550000.0,0.0
84442,Oxygen,2009-07-08,0.0,3088.0
72478,@Suicide Room,2011-03-04,1400000.0,4878284.0
43754,The Killing Jar,2010-02-14,400.0,2.0
309298,Don Verdean,2015-12-01,0.0,31309.0
249688,The End of the Tour,2015-07-31,0.0,3002884.0
309299,Experimenter,2015-10-16,0.0,224145.0
310121,I'll See You in My Dreams,2015-05-15,1000000.0,7449681.0
309242,Mississippi Grind,2015-07-04,0.0,130541.0
309245,Mistress America,2015-08-14,0.0,2500431.0
245706,True Story,2015-04-17,0.0,4719695.0
288036,Sleeping with Other People,2015-06-26,0.0,3214116.0
319091,The Hunting Ground,2015-02-27,0.0,411115.0
227800,Here Be Dragons,2013-08-30,7500.0,0.0
251321,Aloft,2014-02-12,8000000.0,53086.0
283330,Eden,2014-11-19,0.0,65460.0
307946,I Smile Back,2015-10-23,495000.0,63373.0
308024,The Overnight,2015-06-19,0.0,1100000.0
294132,Results,2015-05-29,0.0,104507.0
308032,The Stanford Prison Experiment,2015-07-17,0.0,643557.0
193687,Z for Zachariah,2015-08-13,0.0,121461.0
188765,My Sweet Pepper Land,2014-04-09,2600000.0,324440.0
318007,The Veil of Twilight,2014-10-10,1131974.0,0.0
82046,The Count of Monte Cristo,1954-01-14,35000000.0,75395048.0
202171,The Invitation,2003-12-23,1000000.0,354835.0
124524,When the Bough Breaks,1994-05-07,10000000.0,30658387.0
66787,Mentor,2006-04-28,500000.0,0.0
69335,Estômago: A Gastronomic Story,2007-09-26,536279.0,0.0
110390,A Pigeon Sat on a Branch Reflecting on Existence,2014-10-24,0.0,1472431.0
26722,Nine Miles Down,2009-10-01,22000000.0,0.0
46342,Evilenko,2004-04-16,9700000.0,0.0
287581,Foreign Body,2014-10-17,1500000.0,0.0
185341,[REC]⁴ Apocalypse,2014-09-09,3000000.0,190000.0
307663,Vice,2015-01-16,10000000.0,0.0
250761,Last Days in Vietnam,2014-09-05,0.0,161.0
312152,Chuck Norris vs Communism,2015-11-12,850000.0,0.0
287524,Fear Clinic,2014-10-31,1.0,0.0
73984,Chino,1973-09-14,0.0,16968297.0
266030,Party Girl,2014-08-27,0.0,472370.0
316269,Calculator,2014-12-18,2200000.0,0.0
276518,The Beach,1954-06-12,40000000.0,144100000.0
75224,Tintin and I,2003-08-13,1000000.0,0.0
251994,Reach Me,2014-03-14,5000000.0,0.0
119193,What the Day Owes the Night,2012-09-12,17.0,0.0
54928,Project Viper,2002-05-15,500000.0,0.0
24051,Hardwired,2009-11-03,5000000.0,0.0
183910,Adjust Your Tracking: The Untold Story of the VHS Collector,2013-04-05,5000.0,0.0
126757,100 Bloody Acres,2012-08-04,0.0,6388.0
25164,Screwballs,1983-04-01,800000.0,2082215.0
44191,Loose Screws,1985-07-19,945000.0,0.0
85841,The Glory Brigade,1953-05-20,850000.0,0.0
72508,The New Kids,1985-01-18,199108.0,0.0
15926,Beer for My Horses,2008-08-08,0.0,666045.0
89292,Hard Promises,1991-09-14,0.0,306976.0
91767,Harry & Son,1984-03-02,0.0,4864602.0
22211,Hercules,2005-04-01,85000000.0,252712101.0
136074,Little Monsters,2012-01-02,7000000.0,793775.0
32033,Pulse,1987-12-31,38000000.0,29907685.0
43513,Stormy Weather,1943-07-21,0.0,1600000.0
102533,Stormy Weather,2003-09-07,0.0,1600000.0
110227,The Borrowers,1973-12-14,29000000.0,22619699.0
66966,Love Is My Profession,1958-09-17,750000.0,0.0
103613,The Oldest Profession,1967-04-21,0.0,119.0
133459,The Anderssons in Greece: All Inclusive,2012-12-21,0.0,7315184.0
209840,Stray Dogs,2014-02-21,0.0,2373203.0
265208,Wild Card,2015-01-14,30000000.0,6738764.0
8014,Valley of Flowers,2006-07-15,6000000.0,130742.0
290999,Wyrmwood: Road Of The Dead,2014-09-19,160000.0,111141.0
242083,Hits,2014-01-21,1000000.0,0.0
35336,Brothers: The Return,2006-03-10,13640000.0,20193106.0
19181,Sällskapsresan II - Snowroller,1985-10-03,0.0,8646157.0
57548,Lilla Jönssonligan på styva linan,1997-01-01,1584402.0,0.0
86835,Knight of Cups,2015-02-08,0.0,566006.0
311291,45 Years,2015-08-28,0.0,4250507.0
320001,Volcano,2015-01-20,90000000.0,122823468.0
319999,Body,2015-01-20,0.0,2634.0
