id,title,release_date,budget,revenue
414190,iBoy,2017-01-27,1500000.0,0.0
418378,Die Beautiful,2016-10-27,300000.0,4160000.0
91627,Love Me Deadly,1973-01-05,42500.0,0.0
415021,The Captive,1915-04-22,0.0,1075178.0
359736,Human,2013-10-12,15483821.0,0.0
398792,Lost in the Pacific,2016-01-29,10000000.0,0.0
328840,The Primary Instinct,2015-05-29,50234.0,0.0
429698,Pork Pie,2017-02-02,0.0,847307.0
374251,Stick Man,2016-10-05,0.0,1378503.0
382595,Dalida,2016-11-30,0.0,3465.0
297160,XX,2017-02-17,0.0,30911.0
382602,Sadako vs. Kayako,2016-06-18,0.0,9256114.0
413882,Ok Jaanu,2017-01-03,0.0,345872.0
192210,Open Road,2013-04-12,3000000.0,0.0
17008,Die Geschichte vom Brandner Kaspar,2008-10-16,5000000.0,8623057.0
346681,Wilson,2017-03-24,0.0,653951.0
389272,Lost & Found,2016-02-22,30000000.0,6552255.0
334535,The Ticket,2017-04-07,1200000.0,0.0
393263,Pearl,2016-04-17,1000000.0,10139416.0
15387,Cosy Dens,1999-04-08,578034.0,1923918.0
30447,Blood Curse,2006-02-24,0.0,7417517.0
356500,Detour,2017-01-20,30000.0,0.0
262982,The Hollow Point,2016-12-16,0.0,1271880.0
331588,The Great Gilly Hopkins,2015-10-05,5000000.0,97798.0
331075,Twilight Online,2014-09-04,0.0,496000.0
299822,Zhongkui: Snow Girl and the Dark Crystal,2015-02-19,32000000.0,0.0
54865,You Will Be Mine,2009-03-11,3000000.0,0.0
429199,The Other Side of Hope,2017-02-03,0.0,1657449.0
358293,Today,1997-01-02,15000.0,0.0
438283,Chapter & Verse,2016-06-12,4000000.0,0.0
82414,Forbidden to Forbid,2007-10-10,0.0,779893.0
411221,Ozzy,2016-10-14,10000000.0,0.0
437372,The Man Who Was Too Free,2017-02-23,0.0,77156.0
408509,Orphan,2017-03-29,20000000.0,77912251.0
51322,The Child's Eye,2010-10-13,4500000.0,0.0
62941,The Doors - Live at the Bowl '68,2012-10-22,600000.0,0.0
345009,Mine,2016-10-06,0.0,1600000.0
426580,Bad Kids of Crestview Academy,2017-01-13,5000000.0,0.0
428074,Come Together,2016-11-27,200000.0,0.0
294992,The Taking of Tiger Mountain,2014-12-24,0.0,228984.0
271826,An Eye for Beauty,2014-05-15,0.0,40000.0
272264,The Owners,2014-05-17,0.0,225374.0
57005,Eternal Summer,2006-10-13,0.0,254000.0
337844,In Dubious Battle,2017-02-17,10000000.0,213982.0
280913,The Teacher's Diary,2014-03-20,0.0,3186708.0
363126,Berlin Syndrome,2017-05-25,0.0,201719.0
363007,Préjudice,2015-10-07,2800000.0,0.0
287594,Dukhtar,2014-09-18,23000.0,57000.0
325803,October 1,2014-10-01,2.0,0.0
211086,Faith Connections,2013-11-21,550000.0,0.0
120115,The Origin of Stitch,2005-08-30,100000.0,0.0
259129,Monster,2014-03-13,8000000.0,60400000.0
38013,Hanging Garden,2005-10-08,3000000.0,0.0
307696,Coda,2013-07-13,10000000.0,1905058.0
428493,God's Own Country,2017-09-01,0.0,2559939.0
429191,A Fantastic Woman,2017-04-06,0.0,1880736.0
306207,Christmas on Salvation Street,2014-11-11,100000.0,0.0
59122,Peluca,2003-01-20,500.0,0.0
371447,Lovesong,2017-02-17,0.0,6700.0
40249,They Nest,2000-01-01,4000000.0,0.0
438597,Major Grom,2017-02-19,10000000.0,4500000.0
431093,Everybody Loves Somebody,2017-02-10,2000000.0,0.0
196359,Max Rose,2016-09-02,0.0,66880.0
396109,Gary Gulman: It's About Time,2016-05-01,0.0,500.0
52623,Missing,2007-01-01,0.0,1.0
382597,R.A.I.D. Special Unit,2017-02-01,32400000.0,34598750.0
410661,My Entire High School Sinking Into the Sea,2016-09-23,0.0,68883.0
396263,Gantz:O,2016-10-14,0.0,2238600.0
32945,The Strange Woman,1946-10-25,1500000.0,2800000.0
296557,The Roommate,2008-07-15,16000000.0,52545707.0
287647,Cart,2014-11-13,15000.0,0.0
41536,Mercury Man,2006-08-09,2000000.0,0.0
238442,Lunch Box,2004-11-20,35000.0,0.0
53080,Malibu Shark Attack,2009-07-25,3000000.0,0.0
51122,Make-Out with Violence,2008-04-12,150000.0,0.0
51021,Lure: Teen Fight Club,2010-11-16,3000000.0,0.0
352205,Parched,2015-11-14,2700000.0,0.0
244046,10 Minutes,2014-04-24,0.0,332731.0
332168,Tonight It's Me,2014-03-22,25000.0,0.0
228455,The Order,1973-01-01,20000000.0,1970445.0
109080,Fist of the North Star: Legend of Raoh - Chapter of Death in Love,2006-03-11,0.0,862.0
114370,Fist of the North Star: Legend of Yuria,2007-02-23,0.0,1479911.0
427416,Sing,2016-11-06,75000000.0,634151679.0
336000,The Glass Castle,2017-08-10,9000000.0,9705840.0
442752,Petos,1988-03-18,837000.0,0.0
427451,Banking on Bitcoin,2016-12-30,100000.0,0.0
378018,The Void,2016-10-21,0.0,151042.0
22817,Disaster!,2006-07-20,2980000.0,0.0
360328,Dartmoor Killing,2015-09-18,500000.0,29198.0
351097,The Apostate,2015-10-02,752.0,0.0
405204,Tom of Finland,2017-01-27,4200000.0,1792414.0
90231,Kill Zombie!,2012-02-16,500000.0,0.0
224113,Zombie Fever,2013-08-14,0.0,750000.0
86658,Zombie Christ,2010-10-27,5000.0,0.0
345909,Wolves,2016-10-25,18000000.0,0.0
410117,Lady Macbeth,2017-01-20,0.0,923.0
354285,The Sense of an Ending,2017-03-10,0.0,5081495.0
317560,Carrie Pilby,2017-03-31,0.0,28430.0
416166,The Institute,2017-03-03,3000000.0,0.0
240733,Shame the Devil,2013-12-02,3000000.0,0.0
400610,Prey,2016-10-13,65000000.0,0.0
399173,The Assignment,2016-04-27,5000000.0,388789.0
227970,Men Are From Mars... And That’s Where I’m Going!,2014-05-02,0.0,1780466.0
261461,Loucas pra Casar,2015-01-08,3000000.0,0.0
422715,The Bride,2017-01-19,13000000.0,3558669.0
405882,Don't Kill It,2016-08-27,3500000.0,0.0
403867,Kaabil,2017-01-26,5200000.0,0.0
347882,Sleight,2017-04-28,250000.0,3914430.0
382591,Two Is a Family,2016-12-07,0.0,1447740.0
367147,Buster's Mal Heart,2017-04-28,0.0,73121.0
434724,The King,2017-01-18,0.0,54114815.0
126889,Alien: Covenant,2017-05-09,97000000.0,232380243.0
402423,The Vessel,2016-09-15,5000000.0,0.0
387700,The Passion,2016-03-20,30000000.0,612060372.0
241302,The Importance of Being Earnest,1986-01-01,15000000.0,17300000.0
291577,Miguel San Miguel,2012-11-15,150000.0,0.0
255635,Are We Ok?,2013-11-29,0.0,2268939.0
439695,Unexpected Journey,2017-03-10,1500000.0,1021103568.0
371899,The Puppet Syndrome,2015-11-05,2000000.0,0.0
